backend,mode,case_id,family,repeat,expected,predicted,status,elapsed_ms,review,request_sha256
laya,choice,ownership-07,ownership,2,noise,valuable,ok,169.91633304860443,,9d5f1a561bdfdf7f2324374f440133f1924ea31bf563af7cbd711e5a4e3b8c02
laya,choice,ownership-08,ownership,0,noise,urgent,ok,166.242792038247,,e16a32a5c1ef4e140f3d12e34d970d467dc8776f9d3021ae1b94ee62543db428
laya,choice,ownership-08,ownership,1,noise,urgent,ok,105.44391698203981,,e16a32a5c1ef4e140f3d12e34d970d467dc8776f9d3021ae1b94ee62543db428
laya,choice,ownership-08,ownership,2,noise,urgent,ok,170.64404202392325,,e16a32a5c1ef4e140f3d12e34d970d467dc8776f9d3021ae1b94ee62543db428
laya,choice,thread_context-01,thread_context,0,urgent,todo,ok,187.64283298514783,,df1c89cba0af74f53cf7758bd9436151dd48dccab0a757c383642e19e641a318
laya,choice,thread_context-01,thread_context,1,urgent,todo,ok,136.31862500915304,,df1c89cba0af74f53cf7758bd9436151dd48dccab0a757c383642e19e641a318
laya,choice,thread_context-01,thread_context,2,urgent,todo,ok,168.0006249807775,,df1c89cba0af74f53cf7758bd9436151dd48dccab0a757c383642e19e641a318
laya,choice,thread_context-02,thread_context,0,urgent,todo,ok,198.69179197121412,,ded3c18a081df442afb9c9b3534df4d25befbd3b404f39c1a88f6cabc99892a7
laya,choice,thread_context-02,thread_context,1,urgent,todo,ok,266.17445796728134,,ded3c18a081df442afb9c9b3534df4d25befbd3b404f39c1a88f6cabc99892a7
laya,choice,thread_context-02,thread_context,2,urgent,todo,ok,120.35774998366833,,ded3c18a081df442afb9c9b3534df4d25befbd3b404f39c1a88f6cabc99892a7
laya,choice,thread_context-03,thread_context,0,todo,todo,ok,106.78933397866786,,4c9253a7b47e62906c63c3d480a3db544d3c8d496b533f0a9207e00818dcd853
laya,choice,thread_context-03,thread_context,1,todo,todo,ok,144.91975004784763,,4c9253a7b47e62906c63c3d480a3db544d3c8d496b533f0a9207e00818dcd853
laya,choice,thread_context-03,thread_context,2,todo,todo,ok,162.97920898068696,,4c9253a7b47e62906c63c3d480a3db544d3c8d496b533f0a9207e00818dcd853
laya,choice,thread_context-04,thread_context,0,todo,valuable,ok,133.46041704062372,,027213fe0a6a0f1fb7576b6ff9f51ec427bcc605381f267b8b5c474cd0d6eeba
laya,choice,thread_context-04,thread_context,1,todo,valuable,ok,158.03233295446262,,027213fe0a6a0f1fb7576b6ff9f51ec427bcc605381f267b8b5c474cd0d6eeba
laya,choice,thread_context-04,thread_context,2,todo,valuable,ok,187.09416600177065,,027213fe0a6a0f1fb7576b6ff9f51ec427bcc605381f267b8b5c474cd0d6eeba
laya,choice,thread_context-05,thread_context,0,valuable,todo,ok,174.9129579984583,,ed1bdc83303c98b548ea982c2e079d40d25749c73d54f7f4b3d5527036db19a0
laya,choice,thread_context-05,thread_context,1,valuable,todo,ok,179.43629197543487,,ed1bdc83303c98b548ea982c2e079d40d25749c73d54f7f4b3d5527036db19a0
laya,choice,thread_context-05,thread_context,2,valuable,todo,ok,254.25950001226738,,ed1bdc83303c98b548ea982c2e079d40d25749c73d54f7f4b3d5527036db19a0
laya,choice,thread_context-06,thread_context,0,valuable,todo,ok,109.16312498738989,,66bc124a6e21ab04fbe4f803627016214b730d20a2e33dd85b0e05a689d4b183
laya,choice,thread_context-06,thread_context,1,valuable,todo,ok,128.500500053633,,66bc124a6e21ab04fbe4f803627016214b730d20a2e33dd85b0e05a689d4b183
laya,choice,thread_context-06,thread_context,2,valuable,todo,ok,136.71841705217957,,66bc124a6e21ab04fbe4f803627016214b730d20a2e33dd85b0e05a689d4b183
laya,choice,thread_context-07,thread_context,0,noise,urgent,ok,119.21912495745346,,09146244d91843c9414fc1c31b5b8bc68505d973a89f0f7cab6af0d24c65083b
laya,choice,thread_context-07,thread_context,1,noise,urgent,ok,145.45770903350785,,09146244d91843c9414fc1c31b5b8bc68505d973a89f0f7cab6af0d24c65083b
laya,choice,thread_context-07,thread_context,2,noise,urgent,ok,130.1168340141885,,09146244d91843c9414fc1c31b5b8bc68505d973a89f0f7cab6af0d24c65083b
laya,choice,thread_context-08,thread_context,0,noise,urgent,ok,161.4433330250904,,b515078ad76126eafed1cf5c4f0532526f281e181717341ad61c727f878125c2
laya,choice,thread_context-08,thread_context,1,noise,urgent,ok,187.7770419814624,,b515078ad76126eafed1cf5c4f0532526f281e181717341ad61c727f878125c2
laya,choice,thread_context-08,thread_context,2,noise,urgent,ok,178.78295801347122,,b515078ad76126eafed1cf5c4f0532526f281e181717341ad61c727f878125c2
laya,choice,untrusted_content-01,untrusted_content,0,urgent,urgent,ok,150.47058399068192,,fdc15cd32c01c1404d4ce7461a73ef20677d5b98b86750072cc1db6a15c20b14
laya,choice,untrusted_content-01,untrusted_content,1,urgent,urgent,ok,130.99562498973683,,fdc15cd32c01c1404d4ce7461a73ef20677d5b98b86750072cc1db6a15c20b14
laya,choice,untrusted_content-01,untrusted_content,2,urgent,urgent,ok,126.68625003425404,,fdc15cd32c01c1404d4ce7461a73ef20677d5b98b86750072cc1db6a15c20b14
laya,choice,untrusted_content-02,untrusted_content,0,urgent,valuable,ok,131.26445899251848,,6c32e9e70e88fbe1dff838a16ca196734bbc91974448f41895fab9c96daef1d8
laya,choice,untrusted_content-02,untrusted_content,1,urgent,valuable,ok,161.8610000004992,,6c32e9e70e88fbe1dff838a16ca196734bbc91974448f41895fab9c96daef1d8
laya,choice,untrusted_content-02,untrusted_content,2,urgent,valuable,ok,162.1892920229584,,6c32e9e70e88fbe1dff838a16ca196734bbc91974448f41895fab9c96daef1d8
laya,choice,untrusted_content-03,untrusted_content,0,todo,valuable,ok,129.899249994196,,beb041771f4f9893956fede6e811b23aeaa96253dd2ac167604bd0c97814d0e4
laya,choice,untrusted_content-03,untrusted_content,1,todo,valuable,ok,117.46587499510497,,beb041771f4f9893956fede6e811b23aeaa96253dd2ac167604bd0c97814d0e4
laya,choice,untrusted_content-03,untrusted_content,2,todo,valuable,ok,127.33758398098871,,beb041771f4f9893956fede6e811b23aeaa96253dd2ac167604bd0c97814d0e4
laya,choice,untrusted_content-04,untrusted_content,0,todo,urgent,ok,148.20991596207023,,d8f5ad061976f6c8ef65bd53c6bd4d9aa9776ccbd941b602a7a3bb1ed878eb1a
laya,choice,untrusted_content-04,untrusted_content,1,todo,urgent,ok,151.54129097936675,,d8f5ad061976f6c8ef65bd53c6bd4d9aa9776ccbd941b602a7a3bb1ed878eb1a
laya,choice,untrusted_content-04,untrusted_content,2,todo,urgent,ok,229.04066601768136,,d8f5ad061976f6c8ef65bd53c6bd4d9aa9776ccbd941b602a7a3bb1ed878eb1a
laya,choice,untrusted_content-05,untrusted_content,0,valuable,todo,ok,113.43487503472716,,1924a3d7b964c612717cbb65cc6c1a24299d83ac417708b3c99f41c8731ef4d0
laya,choice,untrusted_content-05,untrusted_content,1,valuable,todo,ok,96.85020800679922,,1924a3d7b964c612717cbb65cc6c1a24299d83ac417708b3c99f41c8731ef4d0
laya,choice,untrusted_content-05,untrusted_content,2,valuable,todo,ok,163.56166696641594,,1924a3d7b964c612717cbb65cc6c1a24299d83ac417708b3c99f41c8731ef4d0
laya,choice,untrusted_content-06,untrusted_content,0,valuable,todo,ok,150.57258296292275,,64ad40d9c239861eb6313ad85442950cf5db56254e0332918bb7cb2e7efd4024
laya,choice,untrusted_content-06,untrusted_content,1,valuable,todo,ok,157.71549998316914,,64ad40d9c239861eb6313ad85442950cf5db56254e0332918bb7cb2e7efd4024
laya,choice,untrusted_content-06,untrusted_content,2,valuable,todo,ok,103.78366598160937,,64ad40d9c239861eb6313ad85442950cf5db56254e0332918bb7cb2e7efd4024
laya,choice,untrusted_content-07,untrusted_content,0,noise,todo,ok,151.55541599960998,,3ee570d78ce82e08a345ac9893d4c4950907b02f259a7e7ce24afae93fbaadd7
laya,choice,untrusted_content-07,untrusted_content,1,noise,todo,ok,105.2239999989979,,3ee570d78ce82e08a345ac9893d4c4950907b02f259a7e7ce24afae93fbaadd7
laya,choice,untrusted_content-07,untrusted_content,2,noise,todo,ok,140.68075001705438,,3ee570d78ce82e08a345ac9893d4c4950907b02f259a7e7ce24afae93fbaadd7
laya,choice,untrusted_content-08,untrusted_content,0,noise,todo,ok,156.5586660290137,,c31c68a4b0e686150d76d45b3acca03a6beb4868e8db69d6f420fac22411dfce
laya,choice,untrusted_content-08,untrusted_content,1,noise,todo,ok,149.7269999817945,,c31c68a4b0e686150d76d45b3acca03a6beb4868e8db69d6f420fac22411dfce
laya,choice,untrusted_content-08,untrusted_content,2,noise,todo,ok,170.11120897950605,,c31c68a4b0e686150d76d45b3acca03a6beb4868e8db69d6f420fac22411dfce
laya,choice,urgency-01,urgency,0,urgent,urgent,ok,99.3059579632245,,b6ccbac1c3eaf7c90cf03b582d3abaeab8979d98a4df673ff5f29d0977ee3c91
laya,choice,urgency-01,urgency,1,urgent,urgent,ok,170.20087502896786,,b6ccbac1c3eaf7c90cf03b582d3abaeab8979d98a4df673ff5f29d0977ee3c91
laya,choice,urgency-01,urgency,2,urgent,urgent,ok,131.95200002519414,,b6ccbac1c3eaf7c90cf03b582d3abaeab8979d98a4df673ff5f29d0977ee3c91
laya,choice,urgency-02,urgency,0,urgent,urgent,ok,104.42933300510049,,e62f7e3c8d5a9057c8441f19e7167932eb6c7aa4b1c9cbf104fa98f83b212c25
laya,choice,urgency-02,urgency,1,urgent,urgent,ok,126.3465829542838,,e62f7e3c8d5a9057c8441f19e7167932eb6c7aa4b1c9cbf104fa98f83b212c25
laya,choice,urgency-02,urgency,2,urgent,urgent,ok,132.85841600736603,,e62f7e3c8d5a9057c8441f19e7167932eb6c7aa4b1c9cbf104fa98f83b212c25
laya,choice,urgency-03,urgency,0,todo,todo,ok,162.3520830180496,,146629432c46d1dc2b3fed8833695df1d9239f94e438e969e7c309d87dc0ebfe
laya,choice,urgency-03,urgency,1,todo,todo,ok,175.26079097297043,,146629432c46d1dc2b3fed8833695df1d9239f94e438e969e7c309d87dc0ebfe
laya,choice,urgency-03,urgency,2,todo,todo,ok,115.24508299771696,,146629432c46d1dc2b3fed8833695df1d9239f94e438e969e7c309d87dc0ebfe
laya,choice,urgency-04,urgency,0,todo,urgent,ok,163.60208299010992,,1996ccad3e24135fdbd7e76d0b5c706adc7e806bdf58adb13cc1c498ba85da3e
laya,choice,urgency-04,urgency,1,todo,urgent,ok,125.71341701550409,,1996ccad3e24135fdbd7e76d0b5c706adc7e806bdf58adb13cc1c498ba85da3e
laya,choice,urgency-04,urgency,2,todo,urgent,ok,151.8131669727154,,1996ccad3e24135fdbd7e76d0b5c706adc7e806bdf58adb13cc1c498ba85da3e
laya,choice,urgency-05,urgency,0,valuable,urgent,ok,117.14225000469014,,4ca42c8242aaaaab80f91ea4c2225ed4f1fcd91c647318fab8a26391b6ef6644
laya,choice,urgency-05,urgency,1,valuable,urgent,ok,107.92425001272932,,4ca42c8242aaaaab80f91ea4c2225ed4f1fcd91c647318fab8a26391b6ef6644
laya,choice,urgency-05,urgency,2,valuable,urgent,ok,129.92550001945347,,4ca42c8242aaaaab80f91ea4c2225ed4f1fcd91c647318fab8a26391b6ef6644
laya,choice,urgency-06,urgency,0,valuable,valuable,ok,157.15379203902557,,e1cafc9a41793547f1f9afcd05212bb6d63af85349a0bb0ceaae72c8f9117f03
laya,choice,urgency-06,urgency,1,valuable,valuable,ok,156.9149999995716,,e1cafc9a41793547f1f9afcd05212bb6d63af85349a0bb0ceaae72c8f9117f03
laya,choice,urgency-06,urgency,2,valuable,valuable,ok,204.1219579987228,,e1cafc9a41793547f1f9afcd05212bb6d63af85349a0bb0ceaae72c8f9117f03
laya,choice,urgency-07,urgency,0,noise,urgent,ok,94.30754196364433,,b8af0b4e69a0c6bcae666485e9fc61b6217ef4ce222592ca6ff29708becfa43e
laya,choice,urgency-07,urgency,1,noise,urgent,ok,156.8931249785237,,b8af0b4e69a0c6bcae666485e9fc61b6217ef4ce222592ca6ff29708becfa43e
laya,choice,urgency-07,urgency,2,noise,urgent,ok,149.1140829748474,,b8af0b4e69a0c6bcae666485e9fc61b6217ef4ce222592ca6ff29708becfa43e
laya,choice,urgency-08,urgency,0,noise,valuable,ok,136.68341701850295,,74d9fe9715f260a1383aa1bca03e313c180fd8482c3bcb9acafa36ca30ffaacb
laya,choice,urgency-08,urgency,1,noise,valuable,ok,215.61666700290516,,74d9fe9715f260a1383aa1bca03e313c180fd8482c3bcb9acafa36ca30ffaacb
laya,choice,urgency-08,urgency,2,noise,valuable,ok,165.8614999614656,,74d9fe9715f260a1383aa1bca03e313c180fd8482c3bcb9acafa36ca30ffaacb
laya,four_noul,conditional-01,conditional,0,urgent,urgent,ok,260.16600005095825,False,76b45208ea9eac4cd7347434c85cab4d479787d28692205a6a0cc7eaa51a17c5
laya,four_noul,conditional-01,conditional,1,urgent,urgent,ok,433.13929095165804,False,76b45208ea9eac4cd7347434c85cab4d479787d28692205a6a0cc7eaa51a17c5
laya,four_noul,conditional-01,conditional,2,urgent,urgent,ok,413.75424998113886,False,76b45208ea9eac4cd7347434c85cab4d479787d28692205a6a0cc7eaa51a17c5
laya,four_noul,conditional-02,conditional,0,urgent,urgent,ok,779.028833960183,False,fdce81cfb6e4193f0adc68d80b1fbe735430eab97bb037293a6ed2696dfd0599
laya,four_noul,conditional-02,conditional,1,urgent,urgent,ok,452.05629197880626,False,fdce81cfb6e4193f0adc68d80b1fbe735430eab97bb037293a6ed2696dfd0599
laya,four_noul,conditional-02,conditional,2,urgent,urgent,ok,270.9423750056885,False,fdce81cfb6e4193f0adc68d80b1fbe735430eab97bb037293a6ed2696dfd0599
laya,four_noul,conditional-03,conditional,0,todo,urgent,ok,424.89966697758064,False,0cccaeb951e01acb23c00f0bccf86c5550cd484f3643fc3739a1753f91f8f038
laya,four_noul,conditional-03,conditional,1,todo,urgent,ok,466.19220898719504,False,0cccaeb951e01acb23c00f0bccf86c5550cd484f3643fc3739a1753f91f8f038
laya,four_noul,conditional-03,conditional,2,todo,urgent,ok,432.838584005367,False,0cccaeb951e01acb23c00f0bccf86c5550cd484f3643fc3739a1753f91f8f038
laya,four_noul,conditional-04,conditional,0,todo,urgent,ok,334.7656660480425,False,26b1a32af59516422a0006127f9884dcfe23b4fa2cd009cab1ad4fdfd5da1af6
laya,four_noul,conditional-04,conditional,1,todo,urgent,ok,429.54300000565127,False,26b1a32af59516422a0006127f9884dcfe23b4fa2cd009cab1ad4fdfd5da1af6
laya,four_noul,conditional-04,conditional,2,todo,urgent,ok,422.516499995254,False,26b1a32af59516422a0006127f9884dcfe23b4fa2cd009cab1ad4fdfd5da1af6
laya,four_noul,conditional-05,conditional,0,valuable,urgent,ok,351.33249999489635,True,0335649ad46e60fe72fb5eeac62ea5b657df0ed55e77e54491ce8285438ec574
laya,four_noul,conditional-05,conditional,1,valuable,urgent,ok,362.2152910102159,True,0335649ad46e60fe72fb5eeac62ea5b657df0ed55e77e54491ce8285438ec574
laya,four_noul,conditional-05,conditional,2,valuable,urgent,ok,273.8065409939736,True,0335649ad46e60fe72fb5eeac62ea5b657df0ed55e77e54491ce8285438ec574
laya,four_noul,conditional-06,conditional,0,valuable,urgent,ok,425.45791703742,False,4fe1fea1334f69242848c1dbd9e2dc716c2a38276ab55853517d532bd1b62b4c
laya,four_noul,conditional-06,conditional,1,valuable,urgent,ok,347.04816702287644,False,4fe1fea1334f69242848c1dbd9e2dc716c2a38276ab55853517d532bd1b62b4c
laya,four_noul,conditional-06,conditional,2,valuable,urgent,ok,330.43954096501693,False,4fe1fea1334f69242848c1dbd9e2dc716c2a38276ab55853517d532bd1b62b4c
laya,four_noul,conditional-07,conditional,0,noise,urgent,ok,422.1170829841867,False,13539625dc01720d59567e42bdfc4ee6d6d65794491783c33fa2027a7750bfc6
laya,four_noul,conditional-07,conditional,1,noise,urgent,ok,432.34179203864187,False,13539625dc01720d59567e42bdfc4ee6d6d65794491783c33fa2027a7750bfc6
laya,four_noul,conditional-07,conditional,2,noise,urgent,ok,425.6382919847965,False,13539625dc01720d59567e42bdfc4ee6d6d65794491783c33fa2027a7750bfc6
laya,four_noul,conditional-08,conditional,0,noise,urgent,ok,468.86491699842736,False,31dd25e89cfdfd37f62217aa3e3a76d55f9b09334aaaa449aa23230bfff654de
laya,four_noul,conditional-08,conditional,1,noise,urgent,ok,434.61175000993535,False,31dd25e89cfdfd37f62217aa3e3a76d55f9b09334aaaa449aa23230bfff654de
laya,four_noul,conditional-08,conditional,2,noise,urgent,ok,406.7534999921918,False,31dd25e89cfdfd37f62217aa3e3a76d55f9b09334aaaa449aa23230bfff654de
laya,four_noul,cross_chat-01,cross_chat,0,urgent,urgent,ok,274.9212500057183,False,1f161eaef6901136f7e57729eb8c306b2957bf03663e357631afc5b5dc700ac6
laya,four_noul,cross_chat-01,cross_chat,1,urgent,urgent,ok,480.49304098822176,False,1f161eaef6901136f7e57729eb8c306b2957bf03663e357631afc5b5dc700ac6
laya,four_noul,cross_chat-01,cross_chat,2,urgent,urgent,ok,897.6883330033161,False,1f161eaef6901136f7e57729eb8c306b2957bf03663e357631afc5b5dc700ac6
laya,four_noul,cross_chat-02,cross_chat,0,urgent,urgent,ok,460.65212500980124,False,c906fb293b859bb8e6b62fc77b7e7d8ef785ff28f8176c9fc0da42b17851b2b2
laya,four_noul,cross_chat-02,cross_chat,1,urgent,urgent,ok,358.3605419844389,False,c906fb293b859bb8e6b62fc77b7e7d8ef785ff28f8176c9fc0da42b17851b2b2
laya,four_noul,cross_chat-02,cross_chat,2,urgent,urgent,ok,459.69150000019,False,c906fb293b859bb8e6b62fc77b7e7d8ef785ff28f8176c9fc0da42b17851b2b2
laya,four_noul,cross_chat-03,cross_chat,0,todo,urgent,ok,414.46920903399587,False,465383fbef29616bbd49e1f841afb141c89c8d1ee6cb71e2dcf6bed5283f2784
laya,four_noul,cross_chat-03,cross_chat,1,todo,urgent,ok,275.8502080105245,False,465383fbef29616bbd49e1f841afb141c89c8d1ee6cb71e2dcf6bed5283f2784
laya,four_noul,cross_chat-03,cross_chat,2,todo,urgent,ok,483.08970796642825,False,465383fbef29616bbd49e1f841afb141c89c8d1ee6cb71e2dcf6bed5283f2784
laya,four_noul,cross_chat-04,cross_chat,0,todo,urgent,ok,310.6487499899231,False,de1f7576a24f4b4bad8e74294069bca7185ff3c75ac3313a0ae268271d3fc199
laya,four_noul,cross_chat-04,cross_chat,1,todo,urgent,ok,268.48504098597914,False,de1f7576a24f4b4bad8e74294069bca7185ff3c75ac3313a0ae268271d3fc199
laya,four_noul,cross_chat-04,cross_chat,2,todo,urgent,ok,456.7942089634016,False,de1f7576a24f4b4bad8e74294069bca7185ff3c75ac3313a0ae268271d3fc199
laya,four_noul,cross_chat-05,cross_chat,0,valuable,urgent,ok,435.33870799001306,False,98332f90b277a8a390d016e8062b300b396b2e4f946a2754f6c9286613f1f5ff
laya,four_noul,cross_chat-05,cross_chat,1,valuable,urgent,ok,456.79462497355416,False,98332f90b277a8a390d016e8062b300b396b2e4f946a2754f6c9286613f1f5ff
laya,four_noul,cross_chat-05,cross_chat,2,valuable,urgent,ok,447.7230840129778,False,98332f90b277a8a390d016e8062b300b396b2e4f946a2754f6c9286613f1f5ff
laya,four_noul,cross_chat-06,cross_chat,0,valuable,urgent,ok,453.77662498503923,False,6662d20f248d451c9dff097a07a755de6a842c0aab9bb1646f093831642e896c
laya,four_noul,cross_chat-06,cross_chat,1,valuable,urgent,ok,407.89529198082164,False,6662d20f248d451c9dff097a07a755de6a842c0aab9bb1646f093831642e896c
laya,four_noul,cross_chat-06,cross_chat,2,valuable,urgent,ok,456.9087920244783,False,6662d20f248d451c9dff097a07a755de6a842c0aab9bb1646f093831642e896c
laya,four_noul,cross_chat-07,cross_chat,0,noise,urgent,ok,676.816791004967,True,b40908c91b09a348d2305261cadf580f37f09914f6e5f1013a97ef3a42754eb6
laya,four_noul,cross_chat-07,cross_chat,1,noise,urgent,ok,453.40600004419684,True,b40908c91b09a348d2305261cadf580f37f09914f6e5f1013a97ef3a42754eb6
laya,four_noul,cross_chat-07,cross_chat,2,noise,urgent,ok,460.8972920104861,True,b40908c91b09a348d2305261cadf580f37f09914f6e5f1013a97ef3a42754eb6
laya,four_noul,cross_chat-08,cross_chat,0,noise,urgent,ok,447.87733402336016,True,b14b4503d5ed168cc077c4d5ca1f64e0329c43b2bc1a521ddda3d7560551ccf4
laya,four_noul,cross_chat-08,cross_chat,1,noise,urgent,ok,497.2178329480812,True,b14b4503d5ed168cc077c4d5ca1f64e0329c43b2bc1a521ddda3d7560551ccf4
laya,four_noul,cross_chat-08,cross_chat,2,noise,urgent,ok,267.3505420098081,True,b14b4503d5ed168cc077c4d5ca1f64e0329c43b2bc1a521ddda3d7560551ccf4
laya,four_noul,knowledge-01,knowledge,0,urgent,urgent,ok,244.57887501921505,False,a33f7812cfa29b22de5d58596d54658e8ad6c6fd6bd4d79f21d46ffe09b7dce3
laya,four_noul,knowledge-01,knowledge,1,urgent,urgent,ok,243.35904198233038,False,a33f7812cfa29b22de5d58596d54658e8ad6c6fd6bd4d79f21d46ffe09b7dce3
laya,four_noul,knowledge-01,knowledge,2,urgent,urgent,ok,452.4517920217477,False,a33f7812cfa29b22de5d58596d54658e8ad6c6fd6bd4d79f21d46ffe09b7dce3
laya,four_noul,knowledge-02,knowledge,0,urgent,urgent,ok,332.27720903232694,False,a1884ce57bb84e618ac6377def7281d73d5ab96d725ce2e241ed073818e3885d
laya,four_noul,knowledge-02,knowledge,1,urgent,urgent,ok,441.9425840023905,False,a1884ce57bb84e618ac6377def7281d73d5ab96d725ce2e241ed073818e3885d
laya,four_noul,knowledge-02,knowledge,2,urgent,urgent,ok,382.6942499727011,False,a1884ce57bb84e618ac6377def7281d73d5ab96d725ce2e241ed073818e3885d
laya,four_noul,knowledge-03,knowledge,0,todo,urgent,ok,258.8127080234699,False,e8a48af2fba1a025a37576d0db055027c6e3d032750ee0f3913626812906b6d9
laya,four_noul,knowledge-03,knowledge,1,todo,urgent,ok,255.4647079668939,False,e8a48af2fba1a025a37576d0db055027c6e3d032750ee0f3913626812906b6d9
laya,four_noul,knowledge-03,knowledge,2,todo,urgent,ok,334.75820801686496,False,e8a48af2fba1a025a37576d0db055027c6e3d032750ee0f3913626812906b6d9
laya,four_noul,knowledge-04,knowledge,0,todo,urgent,ok,356.48145800223574,False,948747c5fef90c334cd174b53cb312aefa5d6e3169b830325dbeac016f57c77f
laya,four_noul,knowledge-04,knowledge,1,todo,urgent,ok,415.1264170068316,False,948747c5fef90c334cd174b53cb312aefa5d6e3169b830325dbeac016f57c77f
laya,four_noul,knowledge-04,knowledge,2,todo,urgent,ok,350.1104580354877,False,948747c5fef90c334cd174b53cb312aefa5d6e3169b830325dbeac016f57c77f
laya,four_noul,knowledge-05,knowledge,0,valuable,urgent,ok,424.8280829633586,False,96ce0d15593d2356b2083fe254e18826b4ce8dc138558b209633b8ceb8d6a2ff
laya,four_noul,knowledge-05,knowledge,1,valuable,urgent,ok,358.66037500090897,False,96ce0d15593d2356b2083fe254e18826b4ce8dc138558b209633b8ceb8d6a2ff
laya,four_noul,knowledge-05,knowledge,2,valuable,urgent,ok,439.1579999937676,False,96ce0d15593d2356b2083fe254e18826b4ce8dc138558b209633b8ceb8d6a2ff
laya,four_noul,knowledge-06,knowledge,0,valuable,urgent,ok,368.6669170274399,False,3bb3f466de4f7780faa0814d15273cd355fe7c9de3f80f562ad716c791ef6c15
laya,four_noul,knowledge-06,knowledge,1,valuable,urgent,ok,427.5698749697767,False,3bb3f466de4f7780faa0814d15273cd355fe7c9de3f80f562ad716c791ef6c15
laya,four_noul,knowledge-06,knowledge,2,valuable,urgent,ok,448.59866600017995,False,3bb3f466de4f7780faa0814d15273cd355fe7c9de3f80f562ad716c791ef6c15
laya,four_noul,knowledge-07,knowledge,0,noise,urgent,ok,401.0137080331333,True,88c4476e967cda457a143f5a6d980ad1a550f0b113fe36ee02b5ab9f74405f0d
laya,four_noul,knowledge-07,knowledge,1,noise,urgent,ok,245.63304102048278,True,88c4476e967cda457a143f5a6d980ad1a550f0b113fe36ee02b5ab9f74405f0d
laya,four_noul,knowledge-07,knowledge,2,noise,urgent,ok,420.5241249874234,True,88c4476e967cda457a143f5a6d980ad1a550f0b113fe36ee02b5ab9f74405f0d
laya,four_noul,knowledge-08,knowledge,0,noise,urgent,ok,417.4886249820702,True,e8285cc154c9ece110a88ea772cde35f01cb6db76fb682c6827ef08f3681dfde
laya,four_noul,knowledge-08,knowledge,1,noise,urgent,ok,260.34941599937156,True,e8285cc154c9ece110a88ea772cde35f01cb6db76fb682c6827ef08f3681dfde
laya,four_noul,knowledge-08,knowledge,2,noise,urgent,ok,250.64391701016575,True,e8285cc154c9ece110a88ea772cde35f01cb6db76fb682c6827ef08f3681dfde
laya,four_noul,lifecycle-01,lifecycle,0,urgent,urgent,ok,401.1620829696767,False,6143ef43fcd43df5af2c83ebf56f766e8cab4ab86a8928a9fe13057ef1a70967
laya,four_noul,lifecycle-01,lifecycle,1,urgent,urgent,ok,404.4869579956867,False,6143ef43fcd43df5af2c83ebf56f766e8cab4ab86a8928a9fe13057ef1a70967
laya,four_noul,lifecycle-01,lifecycle,2,urgent,urgent,ok,306.9510000059381,False,6143ef43fcd43df5af2c83ebf56f766e8cab4ab86a8928a9fe13057ef1a70967
laya,four_noul,lifecycle-02,lifecycle,0,urgent,urgent,ok,422.4557499983348,True,eae15f49f02bec72efa97985acefc966c6a49097b1d798e1d858a7869fb23b66
laya,four_noul,lifecycle-02,lifecycle,1,urgent,urgent,ok,370.0559579883702,True,eae15f49f02bec72efa97985acefc966c6a49097b1d798e1d858a7869fb23b66
laya,four_noul,lifecycle-02,lifecycle,2,urgent,urgent,ok,369.482624984812,True,eae15f49f02bec72efa97985acefc966c6a49097b1d798e1d858a7869fb23b66
laya,four_noul,lifecycle-03,lifecycle,0,todo,urgent,ok,422.87549999309704,False,5f89c2a77b90a703305868054546c60fada92106f25824ba372ddd3880b6b599
laya,four_noul,lifecycle-03,lifecycle,1,todo,urgent,ok,258.66525003220886,False,5f89c2a77b90a703305868054546c60fada92106f25824ba372ddd3880b6b599
laya,four_noul,lifecycle-03,lifecycle,2,todo,urgent,ok,621.4855409925804,False,5f89c2a77b90a703305868054546c60fada92106f25824ba372ddd3880b6b599
laya,four_noul,lifecycle-04,lifecycle,0,todo,todo,ok,422.80679097166285,True,1e150ee4c4917124fe213a57bcb0098a3874ef7429a2206c3a9f80df3b6396b4
laya,four_noul,lifecycle-04,lifecycle,1,todo,todo,ok,250.33200002508238,True,1e150ee4c4917124fe213a57bcb0098a3874ef7429a2206c3a9f80df3b6396b4
laya,four_noul,lifecycle-04,lifecycle,2,todo,todo,ok,338.4720419999212,True,1e150ee4c4917124fe213a57bcb0098a3874ef7429a2206c3a9f80df3b6396b4
laya,four_noul,lifecycle-05,lifecycle,0,valuable,todo,ok,360.93629099195823,True,8b60e9493f71621eb689d8cc25bb41c4a8b39da0a979ef614c9b6a6e203a5060
laya,four_noul,lifecycle-05,lifecycle,1,valuable,todo,ok,483.8242910336703,True,8b60e9493f71621eb689d8cc25bb41c4a8b39da0a979ef614c9b6a6e203a5060
laya,four_noul,lifecycle-05,lifecycle,2,valuable,todo,ok,268.01875000819564,True,8b60e9493f71621eb689d8cc25bb41c4a8b39da0a979ef614c9b6a6e203a5060
laya,four_noul,lifecycle-06,lifecycle,0,valuable,urgent,ok,794.2957080085762,False,bd886cacf6b4fb90c827d3339d84bb9e88fbdd97da072331537fe129ca6a3d49
laya,four_noul,lifecycle-06,lifecycle,1,valuable,urgent,ok,377.42520798929036,False,bd886cacf6b4fb90c827d3339d84bb9e88fbdd97da072331537fe129ca6a3d49
